Filepath,Bird-Species
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-66.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-67.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-68.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-69.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-7.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-70.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-71.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-72.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-73.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-74.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-75.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-8.png,Himalayan-Monal
data\spectrogram_dataset\train\Himalayan-Monal\Himalayan-Monal-9.png,Himalayan-Monal
data\spectrogram_dataset\train\House-Crow\House-Crow-0.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-1.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-10.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-100.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-101.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-102.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-103.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-104.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-105.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-106.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-107.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-108.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-109.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-11.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-110.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-111.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-112.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-113.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-114.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-115.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-116.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-117.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-118.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-119.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-12.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-120.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-121.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-122.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-123.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-124.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-125.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-126.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-127.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-128.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-129.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-13.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-130.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-131.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-132.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-133.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-134.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-135.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-136.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-137.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-138.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-139.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-14.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-140.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-141.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-142.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-143.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-144.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-145.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-146.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-147.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-148.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-149.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-15.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-150.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-151.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-152.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-153.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-154.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-155.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-156.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-157.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-158.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-159.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-16.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-160.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-161.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-162.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-163.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-164.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-165.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-166.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-167.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-168.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-169.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-17.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-170.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-171.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-172.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-173.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-174.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-175.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-176.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-177.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-178.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-179.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-18.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-180.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-181.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-182.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-183.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-184.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-185.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-186.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-187.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-188.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-189.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-19.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-190.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-191.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-192.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-193.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-194.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-195.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-196.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-197.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-198.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-199.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-2.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-20.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-200.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-201.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-202.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-203.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-204.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-205.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-206.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-207.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-208.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-209.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-21.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-210.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-211.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-212.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-213.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-214.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-215.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-216.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-217.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-218.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-219.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-22.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-220.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-221.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-222.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-223.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-224.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-225.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-226.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-227.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-228.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-229.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-23.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-230.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-231.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-232.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-233.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-234.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-235.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-236.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-237.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-238.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-239.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-24.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-240.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-241.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-242.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-243.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-244.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-245.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-246.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-247.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-248.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-249.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-25.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-250.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-251.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-252.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-253.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-254.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-255.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-256.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-257.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-258.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-259.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-26.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-260.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-261.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-262.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-263.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-264.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-265.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-266.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-267.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-268.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-269.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-27.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-270.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-271.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-272.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-273.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-274.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-275.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-276.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-277.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-278.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-279.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-28.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-280.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-281.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-282.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-283.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-284.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-285.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-286.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-287.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-288.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-289.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-29.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-290.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-291.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-292.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-293.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-294.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-295.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-296.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-297.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-298.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-299.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-3.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-30.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-300.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-301.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-302.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-303.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-304.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-305.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-306.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-307.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-308.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-309.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-31.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-310.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-311.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-312.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-313.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-32.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-33.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-34.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-35.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-36.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-37.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-38.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-39.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-4.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-40.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-41.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-42.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-43.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-44.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-45.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-46.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-47.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-48.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-49.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-5.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-50.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-51.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-52.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-53.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-54.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-55.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-56.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-57.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-58.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-59.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-6.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-60.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-61.png,House-Crow
data\spectrogram_dataset\train\House-Crow\House-Crow-62.png,House-Crow
